id,banque_id,auteur,commentaire,note,date_review,langue,sentiment,topic
699,ChIJU_bt6cxaoA0R8EGoC58DYJM,Oussama Chanate,,1.0,2023-09-27 13:57:29,en,Neutral,
700,ChIJU_bt6cxaoA0R8EGoC58DYJM,Europe - Tonadi,,2.0,2017-05-02 22:53:23,en,Neutral,
701,ChIJAbJTW_pEoA0RBEMmY2_6BxE,Sami Cherkani,,5.0,2019-10-01 18:16:19,en,Neutral,
702,ChIJd8NHhwBFoA0RVgrI6d6SDU4,Azddine EL,"A substandard agency that must rehabilitate clients, give them lessons in education, how to deal with clients, and a sense of responsibility",1.0,2023-08-15 15:46:44,en,Neutral,
703,ChIJd8NHhwBFoA0RVgrI6d6SDU4,افكار منزلية بسيطة,"Substandard agency, no treatment, no reception, no service",1.0,2023-11-16 11:11:08,en,Negative,
704,ChIJd8NHhwBFoA0RVgrI6d6SDU4,contact j3l,"Limited service, not very professional",3.0,2019-07-08 09:59:14,en,Negative,
705,ChIJd8NHhwBFoA0RVgrI6d6SDU4,Tree life,😃,4.0,2023-07-09 12:06:48,ja,Neutral,
706,ChIJd8NHhwBFoA0RVgrI6d6SDU4,Lhossayn Ssousi,,4.0,2018-10-20 18:03:15,en,Neutral,
707,ChIJqTSF1NNboA0RC71Ddcxccs0,Nabil Kaali,Poor service. Simple transaction needs manager approval who's not in the branch.,2.0,2024-06-07 04:46:11,en,Neutral,
708,ChIJqTSF1NNboA0RC71Ddcxccs0,Amine Amili,"It’s a Moroccan bench
It's frankly shameful",1.0,2024-09-23 09:09:21,unknown,Negative,
709,ChIJqTSF1NNboA0RC71Ddcxccs0,Badre Bentanji,"It does not fulfill all your requests, especially on Saturdays...the long wait reminds me of the days of Corona",2.0,2023-11-08 14:20:24,en,Negative,
710,ChIJqTSF1NNboA0RC71Ddcxccs0,Droit Reussir,The service meets my banking expectations,4.0,2024-10-27 06:18:41,en,Neutral,
711,ChIJqTSF1NNboA0RC71Ddcxccs0,Soufiane Thepro,,1.0,2024-09-09 16:07:05,en,Neutral,
712,ChIJI2ns2dhaoA0RQQHdclK-ZQQ,mouadil badou,"One of the worst bank agencies I have dealt with is degrading and unethical to say the least, even half a star you don't deserve.",1.0,2025-02-07 18:03:23,en,Negative,
713,ChIJI2ns2dhaoA0RQQHdclK-ZQQ,PROF IMANE ALAOUI,"This agency in particular, may God protect them from disgrace, mistreatment, lack of politeness, and provocation of customers in every sense of the word.
We walked in at two o'clock in the afternoon and he closed the door on us. He told us to ask us and there was half an hour left until closing. Is this reasonable?",1.0,2024-04-05 23:01:31,unknown,Negative,
714,ChIJI2ns2dhaoA0RQQHdclK-ZQQ,Issà Abajlal,The biggest scam is that this bank defrauded me of 1500 dirhams in order to give me the account. May God grant you the truth,1.0,2021-10-21 15:15:19,en,Positive,
715,ChIJI2ns2dhaoA0RQQHdclK-ZQQ,lmssatii officiel,Service nulle,1.0,2024-09-07 09:24:49,en,Neutral,
716,ChIJI2ns2dhaoA0RQQHdclK-ZQQ,Abdellatif sbaai,"No service, no money",1.0,2024-04-03 03:51:08,en,Negative,
717,ChIJl_IOkkZFoA0RFlaKjJBaWEM,Salmane BOUHADDOU,"I am an MRE, I went to get my bank card and it went really well!
Both the reception and the office were very professional and competent, nothing to add.

I will not hesitate to come back to look into other financial instruments.",5.0,2025-02-24 21:23:49,unknown,Positive,
718,ChIJl_IOkkZFoA0RFlaKjJBaWEM,Fouad,"Good morning,

As an MRE, I formally advise you against this agency, I have never seen such incompetence and lack of seriousness with a bank in any country!",1.0,2021-08-31 12:21:28,unknown,Positive,
719,ChIJl_IOkkZFoA0RFlaKjJBaWEM,Lahcen Ridouch,Ila la7ditich rask dik web pay w payment by card kayfiw lik flous ana dawli ktar oen 1000dh 9tita3at without any justified reason 3yiit nhder m3ahom irdoli flous flkher sdoli account bla khbari w9tat3o 40dh dial sdan. Wakha machi ana li requesto... Service dial had the bank in general ma3jbniich,2.0,2022-03-24 11:14:07,en,Negative,
720,ChIJl_IOkkZFoA0RFlaKjJBaWEM,Said Mamchour,Bank,2.0,2020-06-13 15:10:20,en,Neutral,
721,ChIJl_IOkkZFoA0RFlaKjJBaWEM,KAOUTAR BEGGAR,,1.0,2024-02-26 14:00:32,en,Neutral,
722,ChIJdZ26GJxboA0RMuS_K-fR_Ig,ALI Eagle,Attijari wafa bank,3.0,2021-12-14 20:39:41,en,Neutral,
723,ChIJdZ26GJxboA0RMuS_K-fR_Ig,Simo Alaoui,,1.0,2024-10-02 15:15:30,en,Neutral,
724,ChIJdZ26GJxboA0RMuS_K-fR_Ig,منوعات,,5.0,2023-12-17 19:22:34,en,Neutral,
725,ChIJdZ26GJxboA0RMuS_K-fR_Ig,john ngakosso,,4.0,2021-12-15 15:19:54,en,Neutral,
726,ChIJkxAF_rNFoA0RFKJtEV1uBus,Hamza joui,"It is so small u can't find where to sit, plus the services are bad, and the reception it's so slow but good",3.0,2023-07-29 16:36:53,en,Positive,
727,ChIJkxAF_rNFoA0RFKJtEV1uBus,Yassine Green,"Poorest staff, poor service.",1.0,2024-09-01 14:56:33,en,Negative,
728,ChIJkxAF_rNFoA0RFKJtEV1uBus,Anas Anas,the 2 counters are always either out of service or impossible to make a withdrawal.....,1.0,2025-03-05 22:05:42,en,Neutral,
729,ChIJkxAF_rNFoA0RFKJtEV1uBus,9NDICHE 9NDICHE,"I swear to God, I don't feel sorry for my livelihood, and the windows are not used for services that have nothing to do with banking transactions.",1.0,2025-02-17 14:44:34,en,Positive,
730,ChIJkxAF_rNFoA0RFKJtEV1uBus,Elakhdar Mohammed,Substandard services. Most of the time there are no employees. You have to wait because the employee has gone for breakfast or lunch. The security guard is the one who manages the business with his dirty words. I do not recommend dealing with this branch.,1.0,2024-09-02 08:49:22,en,Negative,
731,ChIJ_y8TRUNFoA0RrYj_am1RsSQ,laïla . eve,"There is no life for whomever you call, this is the bank, oh, people who go to lunch, oh, the system is a loser, and the dealings are below zero, so the customer came to ask them for a good deed. The age of the driver, when accueil, takes a pause and the system at all times in the pan. This is the time for clients",1.0,2023-07-24 14:22:06,en,Negative,
732,ChIJ_y8TRUNFoA0RrYj_am1RsSQ,ikram tahiri,"Unprofessional service and treatment, unfortunately",1.0,2023-11-07 15:31:08,en,Negative,
733,ChIJ_y8TRUNFoA0RrYj_am1RsSQ,Abde,Bad treatment,1.0,2021-10-15 13:22:48,en,Negative,
734,ChIJ_y8TRUNFoA0RrYj_am1RsSQ,abdellatif saidi,2 مرات تعرضت للسرقة 400 درهم على مرتين  كيقولو لك ناقصة 200 درهم,1.0,2025-03-25 08:38:25,ar,Neutral,
735,ChIJ_y8TRUNFoA0RrYj_am1RsSQ,Fatima Zahrae Krimaa,,5.0,2023-10-24 15:50:07,en,Neutral,
736,ChIJv1pvbKVaoA0RSO2o7NWQg-I,ben addou abdel ilah,The worst service ever!,1.0,2022-08-24 13:29:39,en,Negative,
737,ChIJv1pvbKVaoA0RSO2o7NWQg-I,Sara Ettamri,"Poor service.
Attijari wafabank absolutely needs to review the quality of its staff, and choose people who can serve customers properly.",1.0,2025-03-04 15:21:48,unknown,Negative,
738,ChIJv1pvbKVaoA0RSO2o7NWQg-I,abdelilah loukili,"Thursday August 22, 2024 for a simple payment, only customer at the checkout, I was made to wait from 12:40 p.m. to 2:05 p.m. Under the pretext ""tired young employee"".
The poorest service I have seen in all Moroccan bank branches.",1.0,2024-08-22 14:40:11,unknown,Negative,
739,ChIJv1pvbKVaoA0RSO2o7NWQg-I,Mohamed SAMI,"Great dissatisfaction Poor service.
Awb customer for a very long time, my dissatisfactions are more and more numerous...",1.0,2024-08-01 10:54:10,unknown,Negative,
740,ChIJv1pvbKVaoA0RSO2o7NWQg-I,TARIQ EZ-ZGHARI,The level of services is disastrous. For two months I have been trying to contact the agency and no one answers at all.,1.0,2024-09-06 14:55:48,en,Negative,
741,ChIJbXxQbr3Spw0RbSC0yYKF45k,Kech Journeys,"Never expect them to answer phone calls, tried to reach out to them to enquire about a transaction blocked in their BCP In Casablanca but never bother to answer phone calls. Worst service and I'm considering to stop my business with them",1.0,2024-05-28 12:09:53,en,Negative,
742,ChIJbXxQbr3Spw0RbSC0yYKF45k,Younes Diouri,"Worst Bank and Worst customer service you’ll ever see.
6 months without access to my account and no support or return after multiple cases opened.
Don’t advise anyone to deal with them.",1.0,2024-02-25 16:11:50,unknown,Negative,
743,ChIJbXxQbr3Spw0RbSC0yYKF45k,Prosper Sunkyedong,My bank . Cool just that quality of service varies from bank to bank,4.0,2018-03-20 23:22:07,en,Positive,
744,ChIJbXxQbr3Spw0RbSC0yYKF45k,smail elarroum,No one answers the phone and the employees are so disrespectful  just avoid it .,1.0,2022-01-26 04:26:59,en,Negative,
745,ChIJbXxQbr3Spw0RbSC0yYKF45k,Laila Bencheikh,Bad service. No one answers the phone. Disrespectful people.,1.0,2021-10-11 12:55:44,en,Negative,
746,ChIJP6RkYivTpw0RUw1YZXKuAi0,Atsel “Atsel” YAKARA,"A great view of anfa city, I recommend",5.0,2025-03-02 12:59:23,en,Positive,
747,ChIJP6RkYivTpw0RUw1YZXKuAi0,Et,THE BEST TOWER,5.0,2021-01-17 11:21:21,ja,Positive,
748,ChIJP6RkYivTpw0RUw1YZXKuAi0,Zakaria Mzil,Stunning,5.0,2021-11-19 22:21:41,de,Positive,
749,ChIJP6RkYivTpw0RUw1YZXKuAi0,Zakaria Nouass,Yes,5.0,2018-04-29 17:24:49,en,Positive,
750,ChIJP6RkYivTpw0RUw1YZXKuAi0,ⵄⵉⵜ ⵙⴻⴷⵔⴰⵜ Ait issa Marwan,It's beautiful how the chef opens,4.0,2019-09-16 22:53:15,en,Positive,
751,ChIJUXh1Z9dEoA0RP8Lp6DfvwSo,FATIMA LAZAAR,Is there a way to contact you by email? THANKS,1.0,2024-11-21 12:31:45,en,Positive,
752,ChIJUXh1Z9dEoA0RP8Lp6DfvwSo,Nora Lam,"I do not recommend this agency, we keep an account inactive for 15 years we make you pay unjustified amounts
Today I have no document confirming the closure of my account
And we're talking about customer loyalty!!!!
You are not up to the task",1.0,2021-06-21 11:47:57,unknown,Negative,
753,ChIJUXh1Z9dEoA0RP8Lp6DfvwSo,med drioui,Financial establishment located in the center of the new city of Meknes,4.0,2023-04-18 18:06:09,en,Neutral,
754,ChIJUXh1Z9dEoA0RP8Lp6DfvwSo,Hassan Almagribi,Modest customer services,3.0,2019-10-15 21:35:11,en,Neutral,
755,ChIJUXh1Z9dEoA0RP8Lp6DfvwSo,adil aitlmahjoub,Kind treatment,1.0,2016-12-22 05:46:34,en,Positive,
756,ChIJvxOu1thEoA0RvHbRL4QS6TU,Ghada Saddadi,"Why would u put on the google map  meknes   hamria    Street allal ben abdellah  that on Saturday   opened, but when I go I found it closed  👎🏻",1.0,2025-03-01 12:23:06,en,Neutral,
757,ChIJvxOu1thEoA0RvHbRL4QS6TU,Just Wireless,Really poor service more then 15 customers and only 1 assistance,1.0,2023-06-06 13:48:52,en,Negative,
758,ChIJvxOu1thEoA0RvHbRL4QS6TU,doha hamioui,"A true name, a popular bank at the expense of the citizen. Even the employees are extremely reliable and service-minded from A to Z, especially the head of the Bordj Moulay Omar agency. I have never seen such a serviceable and frank person to the fullest extent. Thank you, Madam Zeinab.",5.0,2024-11-10 21:26:08,en,Positive,
759,ChIJvxOu1thEoA0RvHbRL4QS6TU,Hamid ZAG,"Do not answer calls from abroad, and after 2 p.m. they have already finished the work.
Poor service.
Also the same for the hay essalam sidi said agency.",2.0,2023-06-01 14:19:22,unknown,Negative,
760,ChIJvxOu1thEoA0RvHbRL4QS6TU,DESTINATION VTC,"Bank attentive, very friendly staff! Small problem, it's hard to have them on the phone but apart from its nickel!",5.0,2019-04-23 13:18:56,en,Positive,
761,ChIJ3W9YaL3Spw0RfWWYGSCFmaA,Karim Temsamani,"Useless and incompetent bank, 3 months and still can not sort out issues with sms validation to UK, and no one has any answer and no one cares, it’s time to change this bank",1.0,2024-05-16 13:33:00,en,Negative,
762,ChIJ3W9YaL3Spw0RfWWYGSCFmaA,BASHA JOE,This place doesn't even answer phone calls,1.0,2024-02-05 14:51:48,en,Neutral,
763,ChIJ3W9YaL3Spw0RfWWYGSCFmaA,Ily Kms,"I am a customer at the cha3bi bank, I live in France I made a transfer it's been a month it's blocked at your place just to make a transfer to the bank of oujda I sent emails by phone no response I lost my real estate purchase I filed a complaint with the police plus chof tv and a letter to sidna ana jakom had simana €30,000 you file it with evidence",1.0,2024-12-31 00:01:54,en,Negative,
764,ChIJ3W9YaL3Spw0RfWWYGSCFmaA,saad othman,"The numbers provided do not answer, so what is the point of putting them? The treatment at the Idris Al-Harthy agency in Al-Baraka neighborhood is very bad, rude treatment by the agency director, who needs in-depth training in communication.",1.0,2025-01-23 14:41:18,en,Negative,
765,ChIJ3W9YaL3Spw0RfWWYGSCFmaA,Lamyaa Echchokri,"I don't understand because you don't answer the phone I tried to contact you a few times without response... it's too disappointing... and I find myself stuck between the insurance, the headquarters and my agency",1.0,2024-12-05 13:25:54,en,Negative,
766,ChIJO8OmBJ7urw0RdQA0TdW05Zw,Elkasmi Moulay Ahmed,"In 2024 and the people of this agency deliver the worst customer service ever.

YOU SHOULD PAY ATTENTION BEFORE VISITING THIS AGENCY AND DON'T LOSE TIME AND MONEY.

حسبي الله ونعم الوكيل",1.0,2024-10-25 12:16:05,unknown,Negative,
767,ChIJO8OmBJ7urw0RdQA0TdW05Zw,Your Arora,Hello every1 i am with bank popular more then 10 year when I bought my 1 flat my Morgage was done in 1 month tht was 7 year ago now I am Trying to get a new Morgage I put my application 3 month ago and they still looking in to a I have sent to 3 diffent cities with my 2 young kids it really bad service now they replay back to me after 3 month they r telling me they want more paper really bad service I have a very bad experience with them un professional like is a new bank they been there long time should be professional plese do some work make ur bank proud not un professional I would give u out of 100 only 1 score cause I beeen waiting long enough I think hope thinks will change after this message many thanks everyone,1.0,2018-01-10 19:36:04,en,Positive,
768,ChIJO8OmBJ7urw0RdQA0TdW05Zw,Ismail Mouh,1 hour queue,1.0,2025-02-03 13:41:51,fr,Neutral,
769,ChIJO8OmBJ7urw0RdQA0TdW05Zw,Jihan Elkass,Terrible service they keep customers waiting while they're chattering with each other and they're rude,1.0,2022-02-02 15:32:21,en,Negative,
770,ChIJO8OmBJ7urw0RdQA0TdW05Zw,Nasima Arabi,Horrible. So rude.,1.0,2021-02-01 11:54:32,en,Negative,
771,ChIJlwAkxoVrpw0Rrv-a5aB_okE,Mounir Khiali (MarocStream),"This is the worst branch located at  62 avenue patrice lumumba, Rabat. they do not know  what is customer service and how to treat people. and because of the experience I received I will be moving my money somewhere else that values customers. First I was questioned about the signature i do not mind but the way they asked that ticked me off. then t the representative pulled money out of her purse to complete the amount i was getting. Then there is a charge of pulling money from your account  using a check in a different branch. so I was ok with the fee but when I asked for a receipt for the fee they refuse to provide one  and the refusal was from  rep and the branch manager.",1.0,2017-08-20 10:03:27,en,Negative,
772,ChIJlwAkxoVrpw0Rrv-a5aB_okE,Rachid Naji,"Cery bad servicei don’t recommend this location to any body the women working only speak with me from security phone
She don’t have time to her job",1.0,2023-06-23 13:54:38,unknown,Positive,
773,ChIJlwAkxoVrpw0Rrv-a5aB_okE,MAYA HOUSE,"BP services leave something to be desired…
Nonchalance at all levels…
You recruit young people who have no desire to work or who are demotivated... Look for the ERROR...
A simple example: I have been requesting the transfer of an account for 8 months. NOTHING IS DONE…",1.0,2024-05-02 12:36:53,unknown,Neutral,
774,ChIJlwAkxoVrpw0Rrv-a5aB_okE,MAHMOUD SEDDIK,"When your hand slaps you, you don't need to cry
Banks do not provide free services,The banker only treats you with respect at the first meeting, but when you fall into the trap, you become just a number So a parasitic person.
""O you who believe, Fear Allah and eliminate what remains of usury if you are believers.
صدق الله العظيم",1.0,2024-01-19 13:54:20,unknown,Negative,
775,ChIJlwAkxoVrpw0Rrv-a5aB_okE,hassan daoudi,"You have a dismal service for individuals.
I returned with my identity card, my passport expired and no one wanted to give me money.
I've never seen that, there's nothing more official than a passport.",1.0,2023-08-09 15:44:23,unknown,Negative,
776,ChIJnYxmRtZEoA0RoqBLzKz5A6I,khalid H,A member of your fathers,1.0,2024-04-30 15:17:36,en,Neutral,
777,ChIJnYxmRtZEoA0RoqBLzKz5A6I,Khalil Zaki,,1.0,2022-04-30 21:52:44,en,Neutral,
778,ChIJFZfcNdlEoA0RpghXjll3lrw,H. RABAH,Well done to you. I came to see you on September 24. Everything is done according to the rules. THANKS,5.0,2024-10-11 19:40:37,en,Positive,
828,ChIJqU1w29haoA0R-bY656hZXDI,doha hamioui,,5.0,2022-10-15 04:58:38,en,Neutral,
829,ChIJK0fZTNpaoA0R078BVGDudog,Hassan Almagribi,"Good services, good dealing with customers",4.0,2024-03-17 14:02:16,en,Positive,
779,ChIJFZfcNdlEoA0RpghXjll3lrw,Ene Ssah,"Used to going to ITTIJARIWAFA BANK in the same boulevard, I came to this CHABI bank branch for my mother, I am very disappointed with the organization:

2 counters open at the rate of one person per 15 minutes to withdraw or deposit (procedure too long?)

We put people before you (Privileged?)

Number display board not working (for how long)

Prudence would dictate that you do not entrust your money to someone who does not know how to organize...

YOU ARE IN ONE OF THE BIGGEST BANK CHABI AGENCY IN MEKNES....",1.0,2021-11-08 13:21:14,unknown,Negative,
780,ChIJFZfcNdlEoA0RpghXjll3lrw,José Girbes,"Al-Shawa is the main headquarters of the Popular Bank, and its electronic network is down 😏",1.0,2020-06-01 09:29:51,en,Positive,
781,ChIJFZfcNdlEoA0RpghXjll3lrw,Abdelkrim Lamrani (Magnanime),First branch of the People's Bank near Al Amir Abdul Kader station,4.0,2016-12-14 09:12:26,en,Neutral,
782,ChIJFZfcNdlEoA0RpghXjll3lrw,نجيب نجيب,For banking transactions,5.0,2016-12-14 08:50:59,en,Neutral,
783,ChIJI0YHq0RFoA0RVTLHpt1o8aY,ikram tahiri,Inappropriate treatment by bank employees with customers. Unfortunately,1.0,2024-12-02 13:22:26,en,Negative,
784,ChIJI0YHq0RFoA0RVTLHpt1o8aY,Zakaria Lazrak,Very bad service,1.0,2022-02-22 14:06:40,en,Negative,
785,ChIJI0YHq0RFoA0RVTLHpt1o8aY,Abdelkrim Lamrani (Magnanime),Banking services,2.0,2017-01-04 07:35:00,en,Neutral,
786,ChIJI0YHq0RFoA0RVTLHpt1o8aY,ALI Eagle,People's Bank,3.0,2021-09-28 20:45:02,en,Neutral,
787,ChIJI0YHq0RFoA0RVTLHpt1o8aY,Mohammed Aboudalal,,1.0,2023-10-17 17:15:51,en,Neutral,
788,ChIJ3z0HpNyndw0RT2hJw5NJp5w,med rrif,Good,3.0,2019-06-11 20:31:02,en,Positive,
789,ChIJ3z0HpNyndw0RT2hJw5NJp5w,AMRE HAIJOUBI,"While I have just deposited a sum of money, the two employees come after me with a simple request: ""is it possible to see the amount displayed on the money counter"".. how professional..",1.0,2025-02-11 11:41:48,en,Neutral,
790,ChIJ3z0HpNyndw0RT2hJw5NJp5w,Tonton Solo,Bank and normal service.,3.0,2019-06-09 21:44:47,en,Neutral,
791,ChIJ3z0HpNyndw0RT2hJw5NJp5w,Rachid EL MAGHFOUR,Popular Bank of Nador,5.0,2017-04-13 14:14:35,en,Positive,
792,ChIJ3z0HpNyndw0RT2hJw5NJp5w,Rjkrk Kfkdk,no,1.0,2021-09-28 09:08:27,pt,Negative,
793,ChIJweoz4_xEoA0RPbF5jmAbk_M,Ab Am,Super branch,5.0,2024-02-29 13:54:34,en,Positive,
794,ChIJweoz4_xEoA0RPbF5jmAbk_M,Abdell Elhayne,"I have a good job with my friend, my family and my client 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️",1.0,2024-06-25 13:03:46,en,Positive,
795,ChIJweoz4_xEoA0RPbF5jmAbk_M,RH VTC,"You deserve less than one star, the lousy service to update my phone number I call the Meknes agency people spread it's been a week",1.0,2023-07-03 09:57:44,en,Negative,
796,ChIJweoz4_xEoA0RPbF5jmAbk_M,Xabier Landazuri Irastorza,Correct with strangers,5.0,2018-06-08 11:34:05,en,Neutral,
797,ChIJweoz4_xEoA0RPbF5jmAbk_M,Mohammed amine,,1.0,2022-01-14 10:12:52,en,Neutral,
798,ChIJjdtHgNlEoA0R_R1cEi14mFI,Wissal Benmoussa,"Bad service, they don't want to work!",1.0,2024-09-03 19:32:43,en,Negative,
799,ChIJjdtHgNlEoA0R_R1cEi14mFI,Lachgar Hind,Request a RIP certificate,2.0,2022-11-09 13:33:34,en,Neutral,
800,ChIJjdtHgNlEoA0R_R1cEi14mFI,lahya zineb,Poor service,1.0,2023-10-03 10:35:03,en,Negative,
801,ChIJjdtHgNlEoA0R_R1cEi14mFI,Abdou Benhallam,,3.0,2025-03-02 05:38:50,en,Neutral,
802,ChIJjdtHgNlEoA0R_R1cEi14mFI,ayoub nasri,,5.0,2024-03-28 11:19:05,en,Neutral,
803,ChIJb6ma4M1FoA0RKLIcJRHTA7o,Said Hachami,,5.0,2024-07-17 17:01:36,en,Neutral,
804,ChIJb6ma4M1FoA0RKLIcJRHTA7o,Zakariae El ouali,,5.0,2024-01-25 20:46:25,en,Neutral,
805,ChIJiUInnN9EoA0R-6Lb31S6QPw,Rachid Zohair,Disservice,2.0,2025-02-25 16:08:14,de,Neutral,
806,ChIJiUInnN9EoA0R-6Lb31S6QPw,iliass Lorca,"I am really disappointed with the staff, neither communication nor reception, not recommended.",1.0,2023-09-22 14:24:37,en,Negative,
807,ChIJiUInnN9EoA0R-6Lb31S6QPw,H TO B,Friendly service..,5.0,2018-06-02 10:53:15,en,Positive,
808,ChIJiUInnN9EoA0R-6Lb31S6QPw,IMAD,Poor service,1.0,2020-12-21 10:43:05,en,Negative,
809,ChIJiUInnN9EoA0R-6Lb31S6QPw,Omar Jelloul,A real bank,5.0,2018-03-03 11:13:33,en,Neutral,
810,ChIJWQm-N9xEoA0RiZCCPWiPq60,Nabil O.,"A very reliable Bank In & Outside of Morocco, the Staff are incredibly nice and caring. They can go above and beyond to serve you down to your preference of mobile tools for updates. I am very happy with the quality of service, the agency's proximity, and the people's humanity.",5.0,2023-11-01 17:02:15,en,Positive,
811,ChIJWQm-N9xEoA0RiZCCPWiPq60,Hafsa Merzouk,"Faulty computer system, bank card full of operating problems, e-commerce provision automatically activated without customer consent (and its cancellation is impossible...). Poor quality of service, you have to contact the agency several times to resolve an operating problem created by the bank itself and no solution in the end. I am closing my account with them.
Conclusion: BMCE = Source of problems. Strongly not recommended.",1.0,2024-03-07 14:58:37,unknown,Negative,
812,ChIJWQm-N9xEoA0RiZCCPWiPq60,Reda arharbi,The worst bank in Morocco avoided like the plague no cashier (He went to eat or not there yet) zero services I withdraw 2 of my accounts,1.0,2023-10-30 09:57:11,en,Negative,
813,ChIJWQm-N9xEoA0RiZCCPWiPq60,sabrine,I tried to contact them for a very important matter; The phone rings and no one answers.,1.0,2023-10-23 12:49:38,en,Neutral,
814,ChIJWQm-N9xEoA0RiZCCPWiPq60,Badreddine Sebaoui,"It works well, but the services are not very good, such as CRIDET CARD INTERNATIONAL",4.0,2021-01-25 21:08:31,en,Negative,
815,ChIJSX_5jodboA0Ru3qFBmb-Yn0,Lilou Poncet,"Mr Poncet
I can say a very good welcome, remarkable efficiency, the person who received me is called NABIL, extraordinary kindness, thank you again 🙏👍",5.0,2025-01-05 12:59:47,unknown,Positive,
816,ChIJSX_5jodboA0Ru3qFBmb-Yn0,AMINE Khalid,BMCE Road Agency Agouray Meknes,4.0,2022-11-28 13:54:33,en,Neutral,
817,ChIJSX_5jodboA0Ru3qFBmb-Yn0,ABDELOUAHAB ARBANE,"Bad services, bad staff, no respect for customers",1.0,2024-09-05 15:21:26,en,Negative,
818,ChIJSX_5jodboA0Ru3qFBmb-Yn0,Boudli Taha,"The worst agency in Meknes, the managers behave in a disrespectful and irresponsible way with customers, I am shocked…",1.0,2023-02-20 21:37:12,en,Negative,
819,ChIJSX_5jodboA0Ru3qFBmb-Yn0,adam taieb,"No communication, zero service avoided",1.0,2022-05-27 22:40:00,en,Negative,
820,ChIJuwS9X9VEoA0RCEwpCZ5Sn_Q,O. Mossaddeq Ben Moussa,Bank BMCE,5.0,2017-05-17 19:13:24,ru,Neutral,
821,ChIJuwS9X9VEoA0RCEwpCZ5Sn_Q,abou youssef,poor reception in the Roamazin branch. Every time he says that the cover is present Ivohn is not really the image of the bank. It is the man at the reception. Banker.,1.0,2017-08-19 20:04:08,en,Negative,
822,ChIJuwS9X9VEoA0RCEwpCZ5Sn_Q,Mohammed Amine Foudeil,Classic banking,2.0,2020-06-22 12:44:33,en,Neutral,
823,ChIJuwS9X9VEoA0RCEwpCZ5Sn_Q,Fariha Dounya,,5.0,2019-11-03 12:10:42,en,Neutral,
824,ChIJqU1w29haoA0R-bY656hZXDI,ismail B,Good services 👌💯,5.0,2022-01-20 08:11:45,en,Positive,
825,ChIJqU1w29haoA0R-bY656hZXDI,nour el houda,"Service 0, I call to find out, the lady who answers doesn't even give me the time it seems she just wanted to tell, in this case why remove this phone number like that no one bothers you",1.0,2021-07-16 11:08:35,en,Neutral,
826,ChIJqU1w29haoA0R-bY656hZXDI,Hassan Almagribi,Good dealing with customers in general...,4.0,2019-09-20 22:43:34,en,Positive,
827,ChIJqU1w29haoA0R-bY656hZXDI,Nas Sim,Lack of credibility and selectivity in dealing,1.0,2021-04-30 23:02:07,en,Negative,
830,ChIJK0fZTNpaoA0R078BVGDudog,Hanae Adari,"Disservice
Advisors don't answer the phone
I regretted choosing this agency",1.0,2021-12-01 15:04:28,unknown,Negative,
831,ChIJK0fZTNpaoA0R078BVGDudog,bennasser mohammed,Welcoming staff,4.0,2019-05-08 13:16:16,en,Positive,
832,ChIJK0fZTNpaoA0R078BVGDudog,Rachida Hamzaoui,super,5.0,2019-05-08 00:40:16,en,Positive,
833,ChIJK0fZTNpaoA0R078BVGDudog,Mehdi BROUKI,,3.0,2023-03-29 14:28:41,en,Neutral,
834,ChIJ02GzL3tFoA0R_9tMhXVb1po,Marwan ALHAMMADI,Good..excellent services,4.0,2023-08-22 10:51:15,en,Neutral,
835,ChIJ02GzL3tFoA0R_9tMhXVb1po,Didui Dhfji,,1.0,2021-02-14 21:07:27,en,Neutral,
836,ChIJ02GzL3tFoA0R_9tMhXVb1po,MAROSHI TD,,5.0,2017-07-25 11:45:22,en,Neutral,
837,ChIJebhXejxEoA0RGpkDfR1Toks,Relaxing Moments,"BMCE bank is a bank where you can find what you are looking for in terms of financing and good management of your financial sources, it is simply an extraordinary bank.",4.0,2024-07-30 14:13:08,en,Positive,
838,ChIJebhXejxEoA0RGpkDfR1Toks,Zouir El Mouradi,It's good,3.0,2023-03-30 04:35:38,en,Positive,
839,ChIJebhXejxEoA0RGpkDfR1Toks,Moha trix,this place needs another agency,4.0,2017-08-29 00:08:02,en,Neutral,
840,ChIJebhXejxEoA0RGpkDfR1Toks,youssef tabet,service non professionnel,1.0,2021-11-19 13:29:32,fr,Neutral,
841,ChIJebhXejxEoA0RGpkDfR1Toks,Mouha MAATI,nice service,5.0,2018-02-10 08:03:47,en,Positive,
842,ChIJJQe6hvKLnw0R5RCMmYvq-oc,Tyrone Canion (Tyrone dot TV),,5.0,2024-12-02 16:20:22,en,Neutral,
843,ChIJJQe6hvKLnw0R5RCMmYvq-oc,MOHAMED EL MEHDI BELHAJ,,1.0,2024-04-29 12:46:14,en,Neutral,
844,ChIJo1P89RuLnw0R3lq9CiYwVNs,Kal Mouss,"Horrible experience, had to wait 45 minutes for cashier to finish loading ATM while 7 customers had to sit there and wait to withdraw cash. Branch manager playing important man no help at all. ALL my new deposits will be going to Attijari account. I will close account by the end of the month. “Ma Andi ma’n dirlak “ was the attitude of the staff. Moi aussi a partir du moment que je contribue à leur salaires!",1.0,2024-01-26 12:27:04,en,Negative,
